Lane	Stock	JulDate	Fish	Vial	Tray	CatchDate	Year	Contact	SampleName	Comments	Identification	
69	1080	202	98	75485-07	3164	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
70	1080	202	133	75486-02	3164	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
71	1080	202	49	75487-08	3164	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
72	1080	202	51	75487-10	3164	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
73	1080	203	90	75488-02	3164	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
74	1080	203	68	75489-06	3164	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
75	1080	203	135	75489-09	3164	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
76	1080	203	55	75489-10	3164	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
77	1080	203	62	75490-06	3164	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
78	1080	203	105	75490-10	3164	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
79	1080	203	120	75491-04	3164	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
80	1080	203	69	75492-03	3164	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
81	1080	203	61	75492-04	3164	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
82	1080	204	48	75494-01	3164	2008-07-22	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
83	1080	204	82	75495-02	3164	2008-07-22	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
84	1080	204	143	75495-03	3164	2008-07-22	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
85	1080	204	152	75496-06	3164	2008-07-22	 2008	Harding (Joel)	Yukon River Retrospective FW 2008	75497-01 (Fish #15) replaced (missing scale)	20180057	
86	1080	205	131	75498-06	3164	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
87	1080	205	24	75499-04	3164	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
88	1080	205	108	75499-10	3164	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
89	1080	205	53	75500-05	3164	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
90	1080	205	114	75500-07	3164	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
91	1080	205	86	75500-09	3164	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
92	1080	206	20	75502-03	3164	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
93	1080	206	119	75502-09	3164	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
94	1080	206	136	75504-01	3164	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
95	1080	206	76	75504-05	3164	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
96	1080	206	75	75504-08	3164	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
1	1080	194	153	75459-06	3165	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008	75505-07 (Fish #112) replaced (missing scale)	20180057	
2	1080	207	50	75505-10	3165	2008-07-25	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
3	1080	208	38	75507-01	3165	2008-07-26	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
4	1080	208	57	75507-02	3165	2008-07-26	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
5	1080	208	25	75508-06	3165	2008-07-26	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
6	1080	208	65	75508-08	3165	2008-07-26	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
7	1080	188	30	75551-04	3165	2008-07-06	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
8	1080	192	74	75552-08	3165	2008-07-10	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
9	1080	192	9	75552-09	3165	2008-07-10	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
10	1080	192	116	75552-10	3165	2008-07-10	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
11	1080	194	91	75555-03	3165	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
12	1080	194	23	75555-04	3165	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
13	1080	194	96	75555-08	3165	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
14	1080	194	132	75555-09	3165	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
15	1080	194	63	75555-10	3165	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
16	1080	194	97	75556-05	3165	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
17	1080	195	22	75556-08	3165	2008-07-13	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
18	1080	195	35	75557-04	3165	2008-07-13	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
19	1080	196	71	75557-07	3165	2008-07-14	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
20	1080	197	144	75559-10	3165	2008-07-15	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
21	1080	197	92	75560-09	3165	2008-07-15	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
22	1080	197	66	75560-10	3165	2008-07-15	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
23	1080	198	87	75561-01	3165	2008-07-16	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
24	1080	198	42	75561-02	3165	2008-07-16	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
25	1080	198	37	75562-09	3165	2008-07-16	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
26	1080	199	54	75563-03	3165	2008-07-17	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
27	1080	199	83	75564-05	3165	2008-07-17	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
28	1080	200	94	75565-04	3165	2008-07-18	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
29	1080	200	26	75566-07	3165	2008-07-18	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
30	1080	201	123	75568-03	3165	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
31	1080	201	124	75568-08	3165	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
32	1080	201	137	75568-09	3165	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
33	1080	201	31	75568-10	3165	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
34	1080	201	148	75569-02	3165	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
35	1080	199	154	75473-06	3165	2008-07-17	 2008	Harding (Joel)	Yukon River Retrospective FW 2008	75570-04 (Fish #125) replaced (missing scale)	20180057	
36	1080	202	7	75570-07	3165	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
37	1080	202	12	75571-05	3165	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
38	1080	202	101	75571-07	3165	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
39	1080	203	52	75573-09	3165	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
40	1080	203	33	75574-03	3165	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
41	1080	203	58	75574-07	3165	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
42	1080	203	5	75575-02	3165	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
43	1080	203	2	75576-01	3165	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
44	1080	203	46	75576-06	3165	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
45	1080	203	44	75576-07	3165	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
46	1080	204	79	75577-07	3165	2008-07-22	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
47	1080	204	17	75579-03	3165	2008-07-22	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
49	1080	204	107	75580-05	3165	2008-07-22	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
50	1080	204	80	75580-06	3165	2008-07-22	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
51	1080	205	85	75581-06	3165	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
52	1080	205	10	75581-07	3165	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
53	1080	203	155	75492-05	3165	2008-07-21	 2008	Harding (Joel)	Yukon River Retrospective FW 2008	75582-02 (Fish #126) replaced (missing scale)	20180057	
54	1080	205	103	75582-04	3165	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
55	1080	205	36	75582-06	3165	2008-07-23	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
56	1080	206	77	75582-08	3165	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
57	1080	206	128	75582-09	3165	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
58	1080	206	100	75583-02	3165	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
59	1080	206	28	75584-02	3165	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
60	1080	207	67	75584-05	3165	2008-07-25	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
61	1080	207	56	75584-08	3165	2008-07-25	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
62	1080	207	73	75584-10	3165	2008-07-25	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
63	1080	207	115	75586-01	3165	2008-07-25	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
64	1080	207	45	75586-03	3165	2008-07-25	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
65	1080	207	95	75586-04	3165	2008-07-25	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
66	1080	207	118	75586-06	3165	2008-07-25	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
67	1080	208	29	75587-01	3165	2008-07-26	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
68	1080	209	43	75587-05	3165	2008-07-27	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
69	1080	209	16	75587-08	3165	2008-07-27	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
70	1080	210	47	75589-04	3165	2008-07-28	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
71	1080	199	156	75470-09	3165	2008-07-17	 2008	Harding (Joel)	Yukon River Retrospective FW 2008	End of 2008 batch; 75590-10 (Fish #147) replaced (missing scale)	20180057	
72	1081	200	76	91501-06	3165	2010-07-19	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
73	1081	200	99	91501-10	3165	2010-07-19	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
74	1081	200	16	91502-01	3165	2010-07-19	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
75	1081	200	52	91502-04	3165	2010-07-19	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
76	1081	200	94	91502-06	3165	2010-07-19	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
77	1081	201	59	91502-09	3165	2010-07-20	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
78	1081	201	30	91503-08	3165	2010-07-20	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
79	1081	202	81	91504-04	3165	2010-07-21	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
80	1081	202	113	91505-01	3165	2010-07-21	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
81	1081	202	147	91505-04	3165	2010-07-21	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
82	1081	202	93	91505-05	3165	2010-07-21	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
83	1081	202	14	91505-08	3165	2010-07-21	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
84	1081	203	124	91507-09	3165	2010-07-22	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
85	1081	203	62	91508-04	3165	2010-07-22	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
86	1081	203	97	91508-06	3165	2010-07-22	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
87	1081	204	135	91509-06	3165	2010-07-23	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
88	1081	204	12	91509-08	3165	2010-07-23	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
89	1081	204	133	91510-01	3165	2010-07-23	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
90	1081	205	107	91512-01	3165	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
91	1081	205	4	91512-09	3165	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
92	1081	205	77	91512-10	3165	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
93	1081	205	87	91513-07	3165	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
94	1081	205	61	91514-04	3165	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
95	1081	205	22	91514-10	3165	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
96	1081	205	31	91515-09	3165	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
1	1081	205	72	91515-10	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
2	1081	205	144	91516-07	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
3	1081	205	150	91517-03	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
4	1081	205	40	91518-07	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
5	1081	205	132	91518-09	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
6	1081	205	119	91519-03	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
7	1081	205	85	91520-07	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
8	1081	205	82	91520-08	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
9	1081	205	141	91520-10	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
10	1081	205	1	91521-03	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
11	1081	205	129	91521-06	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
12	1081	205	8	91521-08	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
13	1081	205	128	91521-09	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
14	1081	205	86	91522-02	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
15	1081	205	104	91522-05	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
16	1081	205	88	91523-01	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
17	1081	205	143	91525-09	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
18	1081	205	38	91526-01	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
19	1081	205	106	91526-05	3166	2010-07-24	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
20	1081	206	100	91526-06	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
21	1081	206	120	91527-05	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
22	1081	206	114	91528-03	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
23	1081	206	110	91528-04	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
24	1081	206	149	91529-06	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
25	1081	206	91	91529-07	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
26	1081	206	57	91530-10	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
27	1081	206	25	91531-02	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
28	1081	206	36	91533-05	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
29	1081	206	68	91533-09	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
30	1081	206	70	91534-08	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
31	1081	206	138	91534-10	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
32	1081	206	80	91535-03	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
33	1081	206	73	91535-08	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
34	1081	206	21	91535-09	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
35	1081	206	123	91536-02	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
36	1081	206	74	91536-04	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
37	1081	206	56	91536-05	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
38	1081	206	32	91536-06	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
39	1081	206	145	91536-07	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
40	1081	206	18	91536-09	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
41	1081	206	11	91537-05	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
42	1081	206	53	91537-09	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
43	1081	206	109	91538-01	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
44	1081	206	69	91538-09	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
45	1081	206	134	91539-06	3166	2010-07-25	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
46	1081	207	45	91539-10	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
47	1081	207	126	91540-01	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
49	1081	207	15	91541-06	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
50	1081	207	142	91541-09	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
51	1081	207	50	91542-08	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
52	1081	207	35	91543-06	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
53	1081	207	37	91544-06	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
54	1081	207	9	91544-08	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
55	1081	207	89	91546-06	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
56	1081	207	92	91546-09	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
57	1081	207	47	91547-06	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
58	1081	207	101	91547-07	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
59	1081	207	24	91547-10	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
60	1081	207	3	91548-01	3166	2010-07-26	 2010	Harding (Joel)	Yukon River Retrospective FW 2010		20180057	
